Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,EngagementScore,RecentOrder,UnhappyCustomer,LoyaltyTier,CashbackPerOrder
26.0,9.0,5.0,Mobile Phone,1.0,Single,9.0,0.0,3.0,157.12,0.0,56.936,1,0,VIP,26.186666666666667
5.0,14.0,5.0,Fashion,3.0,Divorced,3.0,0.0,3.0,214.43,0.0,67.829,1,0,New,35.73833333333334
14.0,26.0,4.0,Laptop & Accessory,1.0,Married,10.0,1.0,8.0,152.41,0.0,51.523,1,1,Loyal,30.482
9.0,13.0,1.5,Mobile,1.0,Married,5.0,0.0,2.0,120.89,0.0,39.567,1,0,Regular,48.356
6.0,34.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,7.0,152.07,0.0,48.620999999999995,1,1,New,38.0175
17.0,9.0,4.0,Laptop & Accessory,1.0,Married,3.0,1.0,9.0,203.47,0.0,67.741,1,1,Loyal,40.694
0.0,14.0,4.0,Mobile,5.0,Married,5.0,1.0,0.0,123.35,0.0,38.605,1,1,,24.669999999999998
1.0,30.0,2.0,Mobile Phone,1.0,Married,3.0,1.0,5.0,152.25,0.0,46.77499999999999,1,1,New,50.75
14.0,19.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,8.0,169.48,0.0,56.644,1,0,Loyal,33.896
13.0,12.0,3.0,Grocery,1.0,Single,2.0,1.0,7.0,264.37,0.0,84.411,1,1,Loyal,66.0925
14.0,21.0,5.0,Others,3.0,Single,3.0,0.0,10.0,269.57500000000005,0.0,87.07250000000002,1,0,Loyal,44.929166666666674
13.0,8.0,3.0,Laptop & Accessory,4.0,Married,8.0,0.0,3.0,157.15,0.0,52.245000000000005,1,0,Loyal,39.2875
0.0,8.0,5.0,Mobile,2.0,Divorced,6.0,1.0,2.0,134.64,0.0,42.391999999999996,1,1,,22.439999999999998
19.0,7.0,3.0,Mobile,5.0,Single,7.0,0.0,7.0,134.23,0.0,47.169000000000004,1,0,Loyal,33.5575
8.0,8.0,4.0,Fashion,4.0,Married,3.0,0.0,4.0,202.74,0.0,64.822,1,0,Regular,40.548
17.0,35.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,14.5,145.41,0.0,49.923,1,0,Loyal,36.3525
4.0,23.0,4.0,Mobile Phone,1.0,Married,3.0,0.0,9.0,153.62,0.0,48.886,1,0,New,30.724
1.0,19.0,4.0,Laptop & Accessory,1.0,Single,5.0,1.0,8.0,170.81,0.0,53.143,1,1,New,34.162
8.0,9.0,4.0,Laptop & Accessory,5.0,Single,2.0,1.0,3.0,170.38,0.0,55.114,1,1,Regular,34.076
1.0,16.0,5.0,Mobile Phone,4.0,Married,3.0,0.0,1.0,151.94,0.0,47.882,1,0,New,25.323333333333334
14.0,23.0,4.0,Fashion,1.0,Single,8.0,1.0,4.0,204.45,0.0,67.13499999999999,1,1,Loyal,40.89
23.0,23.0,4.0,Mobile Phone,5.0,Married,6.0,1.0,3.0,150.87,0.0,53.761,1,1,Loyal,30.174
6.0,6.0,4.0,Mobile,5.0,Single,4.0,1.0,2.0,127.99,0.0,41.797,1,1,New,25.598
1.0,29.0,4.0,Mobile Phone,3.0,Married,6.0,1.0,2.0,146.32,0.0,45.79599999999999,1,1,New,29.264
26.0,14.0,3.0,Laptop & Accessory,2.0,Single,3.0,0.0,2.0,124.5,0.0,46.35,1,0,VIP,31.125
5.0,14.0,4.0,Laptop & Accessory,5.0,Divorced,3.0,0.0,13.0,168.06,0.0,53.518,1,0,New,33.612
19.0,9.0,4.0,Others,5.0,Divorced,7.0,1.0,5.0,269.57500000000005,0.0,88.17250000000001,1,1,Loyal,53.915000000000006
9.0,15.0,3.0,Mobile,1.0,Married,2.0,0.0,4.0,120.7,0.0,40.11000000000001,1,0,Regular,30.175
15.0,10.0,3.0,Others,2.0,Divorced,2.0,0.0,14.5,269.57500000000005,0.0,86.57250000000002,1,0,Loyal,67.39375000000001
4.0,16.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,8.0,188.47,0.0,59.341,1,1,New,37.694
21.0,28.0,3.0,Grocery,1.0,Married,4.0,0.0,7.0,269.57500000000005,0.0,88.37250000000002,1,0,Loyal,67.39375000000001
13.0,22.0,3.0,Fashion,1.0,Single,7.0,1.0,3.0,179.45,0.0,58.934999999999995,1,1,Loyal,44.8625
23.0,23.0,4.0,Fashion,5.0,Married,6.0,0.0,11.0,232.69,0.0,78.307,1,0,Loyal,46.538
7.0,14.0,4.0,Laptop & Accessory,4.0,Married,2.0,0.0,3.0,168.02,0.0,54.106,1,0,Regular,33.604
0.0,14.0,4.0,Mobile,5.0,Single,8.0,0.0,0.0,125.61,0.0,39.283,1,0,,25.122
14.0,17.0,5.0,Laptop & Accessory,4.0,Married,9.0,0.0,4.0,193.52,0.0,64.256,1,0,Loyal,32.25333333333334
0.0,10.0,4.0,Laptop & Accessory,5.0,Divorced,2.0,0.0,3.0,142.56,0.0,44.368,1,0,,28.512
0.0,16.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,3.0,142.6,0.0,43.98,1,1,,35.65
1.0,10.0,5.0,Mobile Phone,1.0,Single,2.0,0.0,2.0,145.45,0.0,45.934999999999995,1,0,New,24.241666666666664
23.0,9.0,3.0,Others,4.0,Married,2.0,0.0,7.0,269.57500000000005,0.0,88.97250000000003,1,0,Loyal,67.39375000000001
1.0,14.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,8.0,150.7,0.0,47.10999999999999,1,0,New,30.139999999999997
0.0,14.0,4.0,Mobile,1.0,Single,2.0,1.0,0.0,124.39,0.0,38.917,1,1,,24.878
5.0,15.0,4.0,Grocery,4.0,Single,5.0,0.0,1.0,269.57500000000005,0.0,83.97250000000001,1,0,New,53.915000000000006
6.0,20.0,4.0,Laptop & Accessory,1.0,Married,4.0,0.0,4.0,169.03,0.0,54.108999999999995,1,0,New,33.806
6.0,6.0,1.5,Laptop & Accessory,5.0,Married,2.0,0.0,8.0,140.37,0.0,44.510999999999996,1,0,New,56.148
0.0,11.0,4.0,Mobile,3.0,Single,1.0,0.0,0.0,129.66,0.0,40.498,1,0,,25.932
4.0,23.0,4.0,Laptop & Accessory,3.0,Married,10.0,0.0,3.0,178.01,0.0,56.203,1,0,New,35.602
3.0,14.0,3.0,Mobile,2.0,Single,1.0,0.0,7.0,125.64,0.0,39.792,1,0,New,31.41
14.0,27.0,4.0,Fashion,1.0,Married,6.0,0.0,3.0,228.22,0.0,74.26599999999999,1,0,Loyal,45.644
9.0,26.0,3.0,Mobile,4.0,Married,1.0,1.0,4.0,121.48,0.0,40.34400000000001,1,1,Regular,30.37
0.0,21.0,3.0,Fashion,3.0,Divorced,8.0,1.0,7.0,236.1,0.0,72.03,1,1,,59.025
9.0,15.0,3.0,Mobile Phone,5.0,Married,2.0,0.0,0.0,117.9,0.0,39.27,1,0,Regular,29.475
9.0,21.0,5.0,Laptop & Accessory,1.0,Married,2.0,0.0,11.0,154.06,0.0,50.918,1,0,Regular,25.676666666666666
10.0,11.0,5.0,Laptop & Accessory,2.0,Single,3.0,0.0,9.0,183.1,0.0,59.93,1,0,Regular,30.516666666666666
7.0,28.0,2.0,Mobile Phone,4.0,Married,3.0,0.0,14.0,145.28,0.0,46.483999999999995,1,0,Regular,48.42666666666667
20.0,14.0,4.0,Mobile Phone,3.0,Married,10.0,0.0,9.0,148.39,0.0,52.117,1,0,Loyal,29.677999999999997
25.0,18.0,5.0,Grocery,4.0,Single,5.0,0.0,4.0,256.42,0.0,86.426,1,0,VIP,42.73666666666667
21.0,21.0,4.0,Laptop & Accessory,4.0,Married,10.0,0.0,8.0,179.67,0.0,61.800999999999995,1,0,Loyal,35.934
12.0,7.0,2.0,Mobile Phone,3.0,Married,3.0,0.0,1.0,153.44,0.0,50.431999999999995,1,0,Regular,51.14666666666667
13.0,30.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,7.0,133.19,0.0,45.057,1,0,Loyal,33.2975
9.0,8.0,5.0,Laptop & Accessory,1.0,Married,2.0,0.0,1.0,178.63,0.0,58.289,1,0,Regular,29.771666666666665
16.0,9.0,4.0,Grocery,3.0,Divorced,2.0,1.0,11.0,269.57500000000005,0.0,87.27250000000001,1,1,Loyal,53.915000000000006
19.0,31.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,5.0,146.77,0.0,51.331,1,0,Loyal,29.354000000000003
13.0,10.0,2.0,Laptop & Accessory,4.0,Married,11.0,0.0,7.0,188.89,0.0,61.36699999999999,1,0,Loyal,62.96333333333333
22.0,9.0,2.0,Mobile Phone,4.0,Single,7.0,0.0,1.0,150.59,0.0,52.577,1,0,Loyal,50.196666666666665
0.0,9.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,7.0,140.84,0.0,43.452000000000005,1,0,,35.21
13.0,7.0,5.0,Grocery,1.0,Married,3.0,0.0,9.0,252.42,0.0,81.626,1,0,Loyal,42.07
13.0,14.0,4.0,Fashion,4.0,Married,3.0,0.0,8.0,237.57,0.0,76.771,1,0,Loyal,47.513999999999996
3.0,12.0,5.0,Laptop & Accessory,4.0,Married,3.0,1.0,10.0,166.87,0.0,52.961,1,1,New,27.811666666666667
18.0,19.0,1.5,Grocery,3.0,Single,7.0,1.0,8.0,236.95,0.0,77.085,1,1,Loyal,94.78
1.0,12.0,4.0,Others,3.0,Married,8.0,0.0,1.0,269.57500000000005,0.0,82.77250000000001,1,0,New,53.915000000000006
12.0,7.0,4.0,Mobile Phone,4.0,Married,2.0,1.0,3.0,154.91,0.0,51.673,1,1,Regular,30.982
4.0,8.0,4.0,Mobile Phone,4.0,Married,3.0,0.0,8.0,162.48,0.0,51.544,1,0,New,32.495999999999995
19.0,35.0,5.0,Grocery,4.0,Single,3.0,0.0,7.0,269.57500000000005,0.0,88.57250000000002,1,0,Loyal,44.929166666666674
9.0,6.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,11.0,162.01,0.0,52.503,1,1,Regular,40.5025
0.0,6.0,4.0,Laptop & Accessory,5.0,Divorced,6.0,0.0,0.0,142.98,0.0,44.494,1,0,,28.595999999999997
8.0,5.0,3.0,Fashion,5.0,Married,2.0,0.0,8.0,190.69,0.0,60.807,1,0,Regular,47.6725
1.0,15.0,4.0,Mobile Phone,5.0,Married,3.0,1.0,1.0,148.98,0.0,46.593999999999994,1,1,New,29.796
10.0,15.0,4.0,Fashion,3.0,Married,3.0,0.0,3.0,225.96,0.0,72.38799999999999,1,0,Regular,45.192
22.0,9.0,4.0,Laptop & Accessory,5.0,Married,5.0,0.0,2.0,147.89,0.0,52.567,1,0,Loyal,29.577999999999996
8.0,24.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,2.0,156.89,0.0,50.666999999999994,1,1,Regular,39.2225
1.0,19.0,4.0,Mobile Phone,2.0,Divorced,3.0,1.0,1.0,150.15,0.0,46.945,1,1,New,30.03
1.0,16.0,5.0,Mobile Phone,5.0,Single,9.0,0.0,4.0,159.07,0.0,50.020999999999994,1,0,New,26.511666666666667
18.0,7.0,2.0,Laptop & Accessory,5.0,Married,4.0,0.0,3.0,175.33,0.0,58.799,1,0,Loyal,58.443333333333335
4.0,7.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,8.0,165.11,0.0,52.333000000000006,1,0,New,33.022000000000006
12.0,9.0,4.0,Mobile Phone,3.0,Divorced,8.0,1.0,2.0,155.57,0.0,51.871,1,1,Regular,31.113999999999997
22.0,9.0,4.0,Laptop & Accessory,1.0,Married,4.0,0.0,8.0,165.51,0.0,57.853,1,0,Loyal,33.102
2.0,25.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,4.0,186.2,0.0,58.059999999999995,1,0,New,37.239999999999995
1.0,10.0,3.0,Laptop & Accessory,2.0,Married,3.0,1.0,5.0,171.47,0.0,52.940999999999995,1,1,New,42.8675
1.0,7.0,3.0,Mobile,1.0,Married,2.0,0.0,2.0,127.06,0.0,39.618,1,0,New,31.765
3.0,34.0,4.0,Laptop & Accessory,3.0,Married,6.0,0.0,2.0,168.35,0.0,53.004999999999995,1,0,New,33.67
16.0,8.0,4.0,Fashion,1.0,Married,1.0,0.0,9.0,201.69,0.0,66.907,1,0,Loyal,40.338
14.0,13.0,3.0,Laptop & Accessory,3.0,Single,7.0,0.0,1.0,150.03,0.0,50.409000000000006,1,0,Loyal,37.5075
12.0,12.0,3.0,Fashion,4.0,Single,5.0,0.0,2.0,183.76,0.0,59.928,1,0,Regular,45.94
10.0,10.0,3.0,Mobile Phone,2.0,Married,5.0,0.0,8.0,71.37499999999997,0.0,25.61249999999999,1,0,Regular,17.843749999999993
18.0,35.0,3.0,Mobile,1.0,Single,6.0,0.0,3.0,134.52,0.0,46.956,1,0,Loyal,33.63
20.0,10.0,3.0,Laptop & Accessory,2.0,Single,2.0,1.0,7.0,141.63,0.0,49.689,1,1,Loyal,35.4075
1.0,25.0,4.0,Laptop & Accessory,3.0,Married,2.0,1.0,3.0,171.14,0.0,53.24199999999999,1,1,New,34.227999999999994
26.0,14.0,3.0,Laptop & Accessory,1.0,Single,3.0,0.0,2.0,124.5,0.0,46.35,1,0,VIP,31.125
9.0,15.0,1.5,Mobile,4.0,Married,2.0,0.0,2.0,128.1,0.0,41.730000000000004,1,0,Regular,51.239999999999995
21.0,6.0,1.5,Grocery,2.0,Single,3.0,0.0,1.0,268.85,0.0,87.55499999999999,1,0,Loyal,107.54
2.0,8.0,3.0,Grocery,1.0,Married,8.0,0.0,3.0,221.69,0.0,68.30699999999999,1,0,New,55.4225
16.0,12.0,4.0,Others,3.0,Married,8.0,0.0,14.0,269.57500000000005,0.0,87.27250000000001,1,0,Loyal,53.915000000000006
1.0,16.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,0.0,110.52,0.0,34.656,1,0,New,27.63
7.0,14.0,1.5,Laptop & Accessory,3.0,Married,2.0,0.0,8.0,167.99,0.0,53.097,1,0,Regular,67.196
20.0,9.0,4.0,Fashion,1.0,Married,6.0,1.0,3.0,228.68,0.0,76.204,1,1,Loyal,45.736000000000004
30.0,7.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,10.0,188.06,0.0,67.018,1,0,VIP,37.612
16.0,33.0,4.0,Fashion,5.0,Married,5.0,1.0,1.0,256.91,0.0,83.473,1,1,Loyal,51.382000000000005
1.0,8.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,7.0,153.67,0.0,48.00099999999999,1,0,New,30.733999999999998
1.0,35.0,5.0,Laptop & Accessory,4.0,Divorced,2.0,0.0,7.0,165.49,0.0,51.946999999999996,1,0,New,27.581666666666667
1.0,7.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,5.0,188.97,0.0,58.590999999999994,1,0,New,37.794
20.0,31.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,1.0,150.87,0.0,52.861000000000004,1,0,Loyal,30.174
27.0,23.0,3.0,Fashion,3.0,Married,9.0,0.0,8.0,207.39,0.0,71.517,1,0,VIP,51.8475
30.0,16.0,4.0,Grocery,1.0,Married,9.0,0.0,2.0,236.03,0.0,81.40899999999999,1,0,VIP,47.206
3.0,10.0,5.0,Fashion,3.0,Married,3.0,0.0,8.0,244.35,0.0,76.205,1,0,New,40.725
12.0,15.0,3.0,Others,1.0,Single,3.0,0.0,3.0,269.57500000000005,0.0,85.67250000000001,1,0,Regular,67.39375000000001
3.0,13.0,3.0,Mobile,4.0,Single,1.0,0.0,2.0,129.83,0.0,41.04900000000001,1,0,New,32.4575
27.0,30.0,4.0,Grocery,2.0,Single,8.0,0.0,9.0,267.75,0.0,90.02499999999999,1,0,VIP,53.55
24.0,7.0,4.0,Grocery,1.0,Married,11.0,0.0,4.0,269.57500000000005,0.0,89.67250000000001,1,0,Loyal,53.915000000000006
28.0,10.0,3.0,Laptop & Accessory,3.0,Married,1.0,1.0,2.0,140.35,0.0,51.705,1,1,VIP,35.0875
1.0,17.0,4.0,Laptop & Accessory,3.0,Married,3.0,1.0,4.0,167.6,0.0,52.17999999999999,1,1,New,33.519999999999996
9.0,11.0,3.0,Laptop & Accessory,4.0,Single,9.0,0.0,7.0,159.14,0.0,51.642,1,0,Regular,39.785
8.0,15.0,2.0,Laptop & Accessory,3.0,Married,4.0,0.0,3.0,169.04,0.0,53.91199999999999,1,0,Regular,56.346666666666664
14.0,15.0,4.0,Laptop & Accessory,3.0,Divorced,5.0,1.0,4.0,192.96,0.0,63.688,1,1,Loyal,38.592
21.0,11.0,4.0,Laptop & Accessory,2.0,Single,3.0,1.0,8.0,166.63,0.0,57.888999999999996,1,1,Loyal,33.326
1.0,12.0,4.0,Mobile Phone,4.0,Single,2.0,0.0,3.0,149.22,0.0,46.666,1,0,New,29.844
4.0,29.0,4.0,Laptop & Accessory,1.0,Married,1.0,0.0,8.0,155.82,0.0,49.546,1,0,New,31.163999999999998
13.0,9.0,4.0,Mobile,3.0,Married,2.0,1.0,2.0,126.83,0.0,43.549,1,1,Loyal,25.366
20.0,20.0,3.0,Laptop & Accessory,5.0,Single,3.0,0.0,7.0,149.6,0.0,52.08,1,0,Loyal,37.4
14.0,35.0,5.0,Fashion,5.0,Married,6.0,1.0,1.0,233.54,0.0,76.262,1,1,Loyal,38.92333333333333
27.0,26.0,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,3.0,148.69,0.0,53.907000000000004,1,0,VIP,37.1725
14.0,16.0,4.0,Fashion,3.0,Single,11.0,0.0,14.0,259.99,0.0,83.797,1,0,Loyal,51.998000000000005
2.0,34.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,4.0,137.85,0.0,43.555,1,0,New,27.57
0.0,16.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,3.0,142.6,0.0,43.98,1,1,,35.65
3.0,16.0,2.0,Mobile Phone,3.0,Married,8.0,0.0,1.0,149.51,0.0,46.55299999999999,1,0,New,49.836666666666666
1.0,25.0,5.0,Mobile Phone,2.0,Single,3.0,1.0,2.0,148.89,0.0,46.96699999999999,1,1,New,24.814999999999998
13.0,9.0,4.0,Fashion,3.0,Single,2.0,0.0,9.0,234.38,0.0,75.814,1,0,Loyal,46.876
1.0,17.0,2.0,Mobile Phone,3.0,Single,3.0,0.0,3.0,160.05,0.0,49.114999999999995,1,0,New,53.35
4.0,13.0,4.0,Fashion,1.0,Married,10.0,0.0,3.0,215.57,0.0,67.47099999999999,1,0,New,43.114
8.0,28.0,2.0,Laptop & Accessory,1.0,Single,3.0,0.0,8.0,178.37,0.0,56.711,1,0,Regular,59.45666666666667
1.0,14.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,1.0,151.79,0.0,47.437,1,0,New,30.357999999999997
14.0,12.0,5.0,Fashion,5.0,Married,7.0,1.0,3.0,229.75,0.0,75.125,1,1,Loyal,38.291666666666664
5.0,12.0,4.0,Laptop & Accessory,1.0,Married,3.0,0.0,3.0,179.76,0.0,57.028,1,0,New,35.952
14.0,15.0,4.0,Laptop & Accessory,5.0,Married,4.0,1.0,1.0,190.16,0.0,62.848,1,1,Loyal,38.032
0.0,35.0,3.0,Laptop & Accessory,3.0,Married,6.0,0.0,0.0,143.06,0.0,44.118,1,0,,35.765
8.0,27.0,3.0,Laptop & Accessory,2.0,Divorced,2.0,1.0,7.0,140.14,0.0,45.641999999999996,1,1,Regular,35.035
16.0,10.0,2.0,Laptop & Accessory,2.0,Divorced,4.0,1.0,4.0,177.31,0.0,58.79299999999999,1,1,Loyal,59.10333333333333
2.0,14.0,4.0,Laptop & Accessory,5.0,Single,2.0,0.0,4.0,173.98,0.0,54.394,1,0,New,34.796
19.0,7.0,5.0,Fashion,3.0,Married,5.0,0.0,5.0,232.48,0.0,77.444,1,0,Loyal,38.74666666666666
9.0,29.0,3.0,Mobile,1.0,Single,10.0,0.0,2.0,122.01,0.0,40.50300000000001,1,0,Regular,30.5025
1.0,24.0,4.0,Mobile Phone,4.0,Married,2.0,1.0,2.0,155.58,0.0,48.574,1,1,New,31.116000000000003
4.0,9.0,5.5,Laptop & Accessory,1.0,Single,4.0,0.0,3.0,185.91,0.0,59.173,1,0,New,28.60153846153846
31.0,7.0,5.5,Fashion,1.0,Married,5.0,0.0,1.0,233.83,0.0,81.649,1,0,VIP,35.973846153846154
30.0,27.0,3.0,Grocery,1.0,Married,5.0,1.0,0.0,269.57500000000005,0.0,91.07250000000002,1,1,VIP,67.39375000000001
11.0,13.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,2.0,190.02,0.0,61.906,1,0,Regular,38.004000000000005
9.0,7.0,5.0,Laptop & Accessory,5.0,Single,2.0,0.0,9.0,168.12,0.0,55.136,1,0,Regular,28.02
14.0,16.0,4.0,Others,1.0,Married,4.0,0.0,6.0,269.57500000000005,0.0,86.67250000000001,1,0,Loyal,53.915000000000006
9.0,28.0,5.0,Mobile Phone,3.0,Married,2.0,0.0,0.0,115.55,0.0,39.365,1,0,Regular,19.258333333333333
9.0,7.0,4.0,Fashion,3.0,Single,3.0,0.0,3.0,212.89,0.0,68.16699999999999,1,0,Regular,42.577999999999996
4.0,22.0,5.0,Fashion,5.0,Married,4.0,0.0,8.0,196.4,0.0,62.120000000000005,1,0,New,32.733333333333334
0.0,28.0,3.0,Mobile,3.0,Single,2.0,0.0,2.0,134.47,0.0,41.541000000000004,1,0,,33.6175
0.0,32.0,4.0,Laptop & Accessory,5.0,Single,6.0,0.0,1.0,166.96,0.0,51.688,1,0,,33.392
2.0,8.0,4.0,Mobile Phone,5.0,Single,3.0,1.0,0.0,136.46,0.0,43.138000000000005,1,1,New,27.292
2.0,36.0,4.0,Laptop & Accessory,5.0,Married,9.0,1.0,1.0,191.73,0.0,59.719,1,1,New,38.346
28.0,26.0,3.0,Laptop & Accessory,1.0,Married,4.0,1.0,8.0,154.15,0.0,55.845,1,1,VIP,38.5375
2.0,6.0,3.0,Fashion,2.0,Divorced,2.0,0.0,1.0,179.18,0.0,55.554,1,0,New,44.795
0.0,9.0,1.5,Laptop & Accessory,1.0,Married,2.0,1.0,4.0,146.47,0.0,44.541,1,1,,58.588
2.0,26.0,3.0,Mobile Phone,1.0,Married,2.0,0.0,10.0,138.12,0.0,43.236000000000004,1,0,New,34.53
23.0,14.0,3.0,Mobile Phone,4.0,Married,8.0,0.0,2.0,138.75,0.0,49.725,1,0,Loyal,34.6875
2.0,8.0,3.0,Mobile,4.0,Married,1.0,0.0,4.0,127.03,0.0,39.909000000000006,1,0,New,31.7575
0.0,24.0,3.0,Laptop & Accessory,3.0,Married,1.0,1.0,2.0,146.14,0.0,45.041999999999994,1,1,,36.535
15.0,8.0,3.0,Grocery,5.0,Married,1.0,0.0,7.0,269.57500000000005,0.0,86.57250000000002,1,0,Loyal,67.39375000000001
8.0,14.0,4.0,Fashion,1.0,Married,5.0,1.0,12.0,203.77,0.0,65.131,1,1,Regular,40.754000000000005
7.0,9.0,4.0,Laptop & Accessory,1.0,Married,4.0,1.0,1.0,181.03,0.0,58.009,1,1,Regular,36.206
16.0,13.0,3.0,Fashion,5.0,Divorced,9.0,0.0,0.0,199.85,0.0,65.955,1,0,Loyal,49.9625
13.0,20.0,5.0,Grocery,4.0,Married,8.0,1.0,3.0,269.57500000000005,0.0,86.77250000000002,1,1,Loyal,44.929166666666674
13.0,20.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,2.0,146.39,0.0,49.016999999999996,1,0,Loyal,36.5975
19.0,20.0,3.0,Mobile Phone,4.0,Divorced,10.0,1.0,3.0,149.63,0.0,51.789,1,1,Loyal,37.4075
9.0,13.0,5.5,Laptop & Accessory,2.0,Single,3.0,0.0,9.0,191.46,0.0,62.33800000000001,1,0,Regular,29.455384615384617
29.0,6.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,9.0,163.06,0.0,58.818,1,0,VIP,40.765
9.0,15.0,3.0,Mobile,2.0,Single,2.0,0.0,1.0,122.88,0.0,40.764,1,0,Regular,30.72
16.0,33.0,4.0,Fashion,5.0,Divorced,5.0,1.0,1.0,256.91,0.0,83.473,1,1,Loyal,51.382000000000005
4.0,8.0,3.0,Fashion,3.0,Married,2.0,1.0,6.0,198.52,0.0,61.956,1,1,New,49.63
10.0,15.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,8.0,175.79,0.0,57.336999999999996,1,0,Regular,35.158
1.0,12.0,4.0,Mobile Phone,3.0,Single,3.0,1.0,3.0,159.41,0.0,49.723,1,1,New,31.881999999999998
9.0,13.0,1.5,Laptop & Accessory,5.0,Married,3.0,0.0,13.0,146.39,0.0,47.217,1,0,Regular,58.556
0.0,29.0,4.0,Laptop & Accessory,3.0,Married,4.0,1.0,1.0,159.16,0.0,49.348,1,1,,31.832
26.0,9.0,3.0,Grocery,3.0,Divorced,4.0,1.0,3.0,269.57500000000005,0.0,89.87250000000002,1,1,VIP,67.39375000000001
1.0,9.0,4.0,Mobile Phone,5.0,Married,2.0,0.0,3.0,155.41,0.0,48.522999999999996,1,0,New,31.082
17.0,35.0,3.0,Laptop & Accessory,2.0,Single,2.0,0.0,14.5,145.41,0.0,49.923,1,0,Loyal,36.3525
1.0,30.0,5.0,Laptop & Accessory,3.0,Married,5.0,1.0,2.0,184.16,0.0,57.547999999999995,1,1,New,30.69333333333333
13.0,26.0,3.0,Fashion,1.0,Married,5.0,0.0,1.0,203.22,0.0,66.066,1,0,Loyal,50.805
2.0,14.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,2.0,150.56,0.0,47.368,1,1,New,30.112000000000002
1.0,15.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,5.0,159.45,0.0,49.73499999999999,1,0,New,31.889999999999997
16.0,20.0,3.0,Grocery,5.0,Divorced,7.0,0.0,0.0,269.57500000000005,0.0,86.87250000000002,1,0,Loyal,67.39375000000001
5.0,9.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,3.0,167.25,0.0,52.875,1,0,New,41.8125
0.0,14.0,3.0,Mobile,1.0,Single,1.0,1.0,2.0,123.79,0.0,38.337,1,1,,30.9475
5.0,8.0,3.0,Mobile,1.0,Single,1.0,0.0,6.0,130.68,0.0,41.904,1,0,New,32.67
0.0,32.0,4.0,Mobile,3.0,Married,2.0,1.0,3.0,128.14,0.0,40.041999999999994,1,1,,25.627999999999997
16.0,28.0,4.0,Laptop & Accessory,3.0,Married,4.0,0.0,3.0,177.65,0.0,59.695,1,0,Loyal,35.53
4.0,6.0,3.0,Laptop & Accessory,1.0,Single,9.0,1.0,5.0,159.93,0.0,50.379000000000005,1,1,New,39.9825
8.0,13.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,9.0,152.04,0.0,49.211999999999996,1,1,Regular,38.01
0.0,13.0,3.0,Mobile,4.0,Single,2.0,0.0,0.0,126.79,0.0,39.237,1,0,,31.6975
0.0,14.0,3.0,Mobile,4.0,Single,2.0,1.0,2.0,124.78,0.0,38.634,1,1,,31.195
11.0,7.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,8.0,146.15,0.0,48.745,1,0,Regular,29.23
20.0,14.0,4.0,Mobile Phone,3.0,Married,10.0,0.0,9.0,148.39,0.0,52.117,1,0,Loyal,29.677999999999997
3.0,10.0,4.0,Mobile Phone,5.0,Single,3.0,1.0,6.0,172.23,0.0,54.169,1,1,New,34.446
11.0,9.0,3.0,Mobile,3.0,Divorced,4.0,0.0,2.0,128.21,0.0,42.963,1,0,Regular,32.0525
4.0,14.0,4.0,Mobile Phone,4.0,Single,2.0,0.0,3.0,154.83,0.0,49.24900000000001,1,0,New,30.966
9.0,22.0,5.0,Mobile,5.0,Married,2.0,1.0,0.0,123.07,0.0,41.621,1,1,Regular,20.511666666666667
